,pvalue,medianA,medianB,meanA,meanB,pvalue_adj
CNT1,0.0953325221619733,0.0,0.0,0.008591047325553944,0.003542883490478652,1552.7761209742212
CG30411,0.0953325221619733,0.0,0.0,0.006829593952785949,0.0025342062280766828,1552.7761209742212
CG10979,0.09535196610702656,0.0,0.0,0.3833954892786724,0.4569308200606993,1553.0928239512486
CR45502,0.09544212870913632,0.0,0.0,0.033063578047979034,0.016253456659770012,1554.5613924144125
CG12116,0.09544212870913632,0.0,0.0,0.007551370394148204,0.004884507068775391,1554.5613924144125
CR44031,0.09544212870913632,0.0,0.0,0.014028342679577173,0.007263628295086537,1554.5613924144125
CG13699,0.09544212870913632,0.0,0.0,0.010236246198008359,0.008449108470004303,1554.5613924144125
Anp,0.09544212870913632,0.0,0.0,0.0247550159099152,0.010675974444544583,1554.5613924144125
CG5800,0.09547109815520832,0.0,0.0,0.3897617670607656,0.2852822662189353,1555.0332467520332
CG17324,0.09555182798588086,0.0,0.0,0.0070236326955830175,0.0028501833018532816,1556.3481742340273
CG33666,0.09555182798588086,0.0,0.0,0.012675507123656242,0.008019037736860482,1556.3481742340273
CG33469,0.09566162002476214,0.0,0.0,0.020070618316482793,0.012393515794492035,1558.1364669633258
CG13323,0.09566162002476214,0.0,0.0,0.013126768553680442,0.012149293909160025,1558.1364669633258
CG32201,0.09566162002476214,0.0,0.0,0.004846005637627805,0.004242483186232186,1558.1364669633258
CG32437,0.09566162002476214,0.0,0.0,0.0032703610565696264,0.0019804195729992077,1558.1364669633258
CG11802,0.09566456527359496,0.0,0.0,2.5215737408046968,2.758078070542823,1558.1844391763148
CG12541,0.09587289231638063,0.0,0.0,0.5790179283667843,0.5912172299140809,1561.5776700492077
CG31446,0.09588148251890666,0.0,0.0,0.017729385026043473,0.012137077975973954,1561.7175872679516
CG10339,0.09588148251890666,0.0,0.0,0.0033125775045911355,0.004312746199223279,1561.7175872679516
CR43297,0.09588148251890666,0.0,0.0,0.002310113826143057,0.0038376119416041717,1561.7175872679516
Uhg5,0.09588659808326871,0.0,0.0,1.7216840081953353,1.74938671202685,1561.8009095802809
su(f),0.09591761974130875,0.0,0.0,2.5505859286700785,2.3817003029935533,1562.3061903464368
CG43117,0.09597475119381077,0.0,0.0,0.2586939828328647,0.3179646879174774,1563.23674744479
CG31100,0.09600124604683397,0.0,0.0,0.04892693070223924,0.02666635172721194,1563.6682956108316
CG32354,0.09606818275358098,0.0,0.0,0.6418675509606181,0.5697825047223573,1564.758560690327
CG17078,0.09633864112944462,0.0,0.0,2.618192822311475,2.408849011045421,1569.163786716394
Rat1,0.09638992461369711,0.0,0.0,2.0919584479173956,1.9531173192395885,1569.9990921078986
Dp1,0.09641395398225211,0.0,0.0,2.09375170609985,1.8696729944298855,1570.3904824629224
CG4019,0.0965003311250231,0.0,0.0,0.07412624024244527,0.1589615185975753,1571.7973933643761
CR44384,0.09652308118205616,0.0,0.0,0.102458536428261,0.06908315929686974,1572.1679462933307
PNPase,0.09652585032436534,0.0,0.0,0.5730140226873087,0.6766285806269867,1572.2130500832627
CG32687,0.09662481484613505,0.0,0.0,0.041695839937131406,0.022672524224949222,1573.8249842138478
Rap2l,0.09663537569018166,4.182440362256009,4.920476913131638,3.6365285514270616,3.9222538383939933,1573.9969992416789
Cad88C,0.09672950210589853,0.0,0.0,0.07991869197769744,0.05289595492372719,1575.5301303008753
CG31051,0.09676664614400093,0.0,0.0,2.669470785659386,2.5332117663453406,1576.1351323934873
CG13312,0.09691201454566106,0.0,0.0,0.00321686450040932,0.04363087139500317,1578.5028929197274
Mur11Da,0.09697252495189934,0.0,0.0,0.03927932657301167,0.024947578302936646,1579.4884864165365
CG7246,0.09707715544512896,0.0,0.0,0.7946095395013343,0.9239471652217071,1581.1927078902604
Srp19,0.09714405507986545,0.0,0.0,1.454866362331756,1.5676794370090108,1582.2823691408485
CR44032,0.09718937466201227,0.0,0.0,0.005660681932060502,0.03776140134754646,1583.0205344948558
axo,0.09726132678490529,0.0,0.0,0.17506625384639882,0.1320650378262273,1584.1924906725374
CR45720,0.09728195735842893,0.0,0.0,0.004258645331636225,0.024152691113373474,1584.5285214540904
CR44187,0.09728195735842893,0.0,0.0,0.004717329868407287,0.03491982106682228,1584.5285214540904
CG33111,0.09729473540289235,0.0,0.0,0.6401533498782246,0.46031337819243107,1584.7366502423106
CR44321,0.09729482025973868,0.0,0.0,0.09880119754403495,0.11129110304986999,1584.7380323906236
didum,0.09733940400032615,0.0,0.0,0.6276964186002412,0.7292689299235204,1585.4642123573124
CG4500,0.09737460474759319,0.0,0.0,0.002786592135592523,0.01810925696314645,1586.0375621287978
Sdr,0.09739098849968147,0.0,0.0,0.034093430881652606,0.025167475896321494,1586.304420682812
antdh,0.09740866891484634,0.0,0.0,0.044691758139958966,0.0724043207873414,1586.592399285017
Cyp4s3,0.0974190299203464,0.0,0.0,0.030168625406098354,0.05016663040592501,1586.7611593426022
Wnt10,0.09757885938251826,0.0,0.0,0.04898418702830316,0.044931765041646456,1589.3644616224574
DCTN2-p50,0.09758689326010578,0.0,0.7680399641301132,3.2103142239443834,3.0728591817486657,1589.495317420603
Ykt6,0.09773693608663797,3.912611415376922,4.149763102065613,3.5154661436350336,3.643118675661984,1591.9392149791593
CR44947,0.09774584159779115,0.0,0.0,0.013722931459314962,0.046833002660007984,1592.0842679448222
Ugt37a1,0.09774584159779115,0.0,0.0,0.007981042126969179,0.03665224122992547,1592.0842679448222
flp,0.09802494940458278,0.0,0.0,0.005252602497996007,0.018293922182176445,1596.6303759018444
CG30060,0.0981181149932282,0.0,0.0,0.01184844196885842,0.03238455708998151,1598.1478570097008
Rab19,0.09818752325306535,0.0,0.0,1.4980561146688183,1.5291596298218453,1599.2783787459284
CG17279,0.0982113454386232,0.0,0.0,0.005828027081959876,0.018913390442624155,1599.6663945042947
CG31642,0.09832151565812358,0.0,0.0,0.12604272166450659,0.08783332249670638,1601.460847039517
Csas,0.09839800097202839,0.0,0.0,0.01740470844432258,0.046351733956862595,1602.7066398323984
Snmp1,0.09839800097202839,0.0,0.0,0.007129524906716897,0.025003944270243578,1602.7066398323984
mio,0.09845913469663992,0.0,0.0,0.9332489526634967,1.0417440540376477,1603.702385938871
CG8160,0.09849142609615907,0.0,0.0,0.005301244818462649,0.013380518677516738,1604.2283482542389
CG1941,0.09858491614928028,0.0,0.0,0.018032785251011447,0.040669561212320564,1605.7511142394771
CG42365,0.09862417602460577,0.0,0.0,0.5475735719482917,0.6317399666051956,1606.3905790887788
loh,0.09865179611530323,0.0,0.0,0.13186008317584968,0.18036030127747768,1606.840455126059
snoRNA:Psi28S-1837b,0.09867847114938949,0.0,0.0,0.007543955614345872,0.010995989129539833,1607.274938081256
CG31778,0.09872486022494031,0.0,0.0,0.010678647773183354,0.012932307257693542,1608.0305233438278
CR46102,0.09886577606243607,0.0,0.0,0.010020476503340339,0.019480066933377282,1610.3257605049587
CG31272,0.09886577606243607,0.0,0.0,0.012458466463059729,0.02575653410190019,1610.3257605049587
Hph,0.09893882441666385,0.0,0.0,1.684814750484452,1.531983610102594,1611.5155720986209
Jon65Aiii,0.0991472209829034,0.0,0.0,0.01683701118081351,0.03108741053438422,1614.9099353695306
CR45536,0.09924116604147554,0.0,0.0,0.00976088558526151,0.018321685700179342,1616.4401124835535
CG12269,0.09934175967083259,0.0,0.0,0.1423202540296297,0.16716414529109452,1618.078581518521
ZnT77C,0.09941829821081777,0.0,0.0,0.04141128232339514,0.06422623206783108,1619.3252412578
CG3887,0.09971512952853906,8.124643241340323,7.801160043001604,6.282650792105659,6.386453735994817,1624.1600297608443
CG9368,0.09972615237073662,4.589821136437188,4.517159080991052,4.200554385276797,4.095550691365545,1624.339569814558
Ack,0.09989908998555591,0.0,0.0,1.20507440013567,1.0753081046186193,1627.1563776847347
CR45130,0.10008380690745422,0.0,0.0,0.040025115533596736,0.026488393788371575,1630.1650469086144
goe,0.10008380690745422,0.0,0.0,0.12682689357306426,0.10352941762706441,1630.1650469086144
e(y)3,0.10009084260989037,0.0,0.0,1.9760648589054841,1.8027164333128374,1630.2796444298945
luna,0.10018650907913035,2.478696878272244,3.2091912243890395,3.339581592574132,3.572514904218552,1631.8378598808752
CG7148,0.10024057972258793,0.0,0.0,1.6560691310777718,1.7447195604427475,1632.7185625215122
gb,0.10049104562059874,0.0,0.0,2.7734595129673982,2.9900588459985165,1636.7981510683123
niki,0.10069108806404126,0.0,0.0,0.08409801102076597,0.059731866832273196,1640.056442387104
Pex6,0.10088874322758234,0.0,0.0,0.5156184168231726,0.6179740963646578,1643.2758496908612
Rbf,0.10091003680284999,0.0,0.0,1.2855042915173334,1.2377998729510813,1643.6226794448207
cnk,0.10092050313385048,0.0,0.0,0.4451949364821613,0.5284693035110782,1643.7931550441567
CG34396,0.10118756587993838,0.0,0.0,0.0159571261621006,0.051356707977632,1648.1430730524364
Ranbp21,0.10135223279649547,0.0,0.0,0.9996888764115961,1.126475749852298,1650.8251677893181
Sgf29,0.1015088569885867,0.0,0.0,1.3527897455573137,1.4616852757892556,1653.3762626301
CG13643,0.10161522423978947,0.0,0.0,0.009226487980415823,0.034175772224211524,1655.108772417691
Phlpp,0.10163877434587143,0.0,0.0,0.08467684643912897,0.0255775774867414,1655.4923565455538
CG11125,0.1017257489276473,0.0,0.0,0.11401649659454315,0.053976923456852406,1656.9089985335193
AsnS,0.10178730000680125,0.0,0.0,0.4300612472546707,0.5357491671331713,1657.9115425107789
CR44360,0.10188264063178615,0.0,0.0,0.011039303394554742,0.035392934986896246,1659.4644506105328
upSET,0.1021328677588978,4.821369199190065,6.0030467044142055,4.369261766476826,4.664889504399096,1663.5401500569274
fusl,0.10215056886896229,0.0,0.0,0.012513745163205652,0.039221133548701125,1663.8284657376578
Gem3,0.10217232144487132,0.0,0.0,0.3747917407613054,0.4691002196724106,1664.182771694064
TwdlW,0.10227511222278385,0.0,0.0,0.07139848310271801,0.041056495616727785,1665.8570278847033
CG9903,0.10229426774757105,0.0,0.0,0.07066147210722465,0.024979635448260304,1666.1690330724373
CrebB,0.10229444380454178,0.0,0.0,0.4127246407749688,0.4570180003923218,1666.1719006883766
CG18659,0.10230491657030205,0.0,0.0,2.474495341051019,2.306372725234104,1666.3424810970798
CG6927,0.10234917567083718,0.0,0.0,0.06517405070191373,0.0947464637032649,1667.0633733265959
CG44521,0.10241900932329606,0.0,0.0,0.011986250884812831,0.025493100823533985,1668.2008238578462
tapas,0.10243395816184003,5.276140781159536,6.125543911965733,4.479022225926266,4.762376305152207,1668.4443105400505
out,0.1025727168249122,0.0,0.0,0.051241116255260684,0.07198958247136727,1670.70441164417
snoRNA:Psi28S-1060,0.10259825437423736,0.0,0.0,0.006521785052793749,0.010394975067399902,1671.120367247578
mt:tRNA:Y,0.10273383121121377,0.0,0.0,0.04123647170477759,0.05741401070035476,1673.32864276825
Xpac,0.10295009096504176,0.0,0.0,1.612286922433033,1.4294676220570324,1676.8510816386001
vsg,0.10297046386575615,4.240272216228283,5.0594864258130565,3.8866424385311467,4.141313337353391,1677.182915445436
CG13806,0.10315099852193366,0.0,0.0,0.0918589493725168,0.04773281708189782,1680.1234639252555
gw,0.10315664279761277,7.048944261580508,7.340642562958317,5.921478175534688,6.102059176995077,1680.215397887517
MEP-1,0.10320649174790031,0.0,0.0,0.8270408053010438,0.6659050084332453,1681.0273375898003
Mos,0.10334506427460843,0.0,0.0,0.0057812997243048255,0.03416474834840739,1683.2844069048222
CR40668,0.10342374572321739,3.7425659568031713,3.8281514461439867,3.774279737162199,3.729077651822313,1684.5659703397648
Bub1,0.10343646363863268,0.0,0.0,0.9453144075946304,0.7987379601273661,1684.7731197460491
SoYb,0.10349790069530118,0.0,0.0,0.01287674603964119,0.018823867355089258,1685.7738065250655
Orc2,0.10353326844035005,0.0,0.0,0.08730350938518167,0.05993842225402628,1686.3498763564216
Ir10a,0.10370783085728857,0.0,0.0,0.044280466622802966,0.0482534293713849,1689.1931490035163
Drgx,0.10376354725378772,0.0,0.0,0.08624094097630447,0.20878927407530332,1690.1006576696946
FLASH,0.1037702534663752,0.0,0.0,0.46188041539470104,0.5363943451063624,1690.2098884603192
EloA,0.10381043100618503,0.0,0.0,0.9109248967115096,1.002999928338223,1690.8643002287417
Psi,0.10386611165340554,0.0,0.4915239075687029,2.1090830698341843,2.2481339099344617,1691.7712266106694
CG1287,0.10402447889296806,0.0,0.0,0.012611743638401899,0.0497571587892644,1694.350712208664
CR46221,0.10431928960947873,0.0,0.0,0.0016737305850438302,0.014476292492596418,1699.1525891591896
CG8087,0.10431928960947873,0.0,0.0,0.0014866127540255204,0.012875448284351401,1699.1525891591896
NtR,0.10431928960947873,0.0,0.0,0.00022098381755338768,0.022613459632135294,1699.1525891591896
CR46265,0.10431928960947873,0.0,0.0,0.00033960257748678234,0.007472446593415726,1699.1525891591896
CG32563,0.10431928960947873,0.0,0.0,0.0007014227718505799,0.006098592455647178,1699.1525891591896
CG42704,0.10431928960947873,0.0,0.0,0.00035351999090078737,0.006354659079696577,1699.1525891591896
TwdlY,0.10431928960947873,0.0,0.0,0.00014056853000057046,0.01212538715098119,1699.1525891591896
Or22a,0.10431928960947873,0.0,0.0,0.0005592793394898503,0.006774648381727935,1699.1525891591896
CG34301,0.10431928960947873,0.0,0.0,0.00016556687789458176,0.006266731456030012,1699.1525891591896
CG34273,0.10431928960947873,0.0,0.0,0.0003353270941364697,0.0036237254421555873,1699.1525891591896
CG43189,0.10431928960947873,0.0,0.0,0.000352536481278741,0.007515635431217863,1699.1525891591896
CG33922,0.10431928960947873,0.0,0.0,0.00033960257748678234,0.010724116763947336,1699.1525891591896
CR44515,0.10431928960947873,0.0,0.0,0.00041984813276768856,0.00977100381883772,1699.1525891591896
scaRNA:MeU5-G38,0.10431928960947873,0.0,0.0,0.0004997770876094275,0.0048484691036138365,1699.1525891591896
CG30083,0.10431928960947873,0.0,0.0,0.00025839677908500813,0.025690638937692065,1699.1525891591896
CR45314,0.10431928960947873,0.0,0.0,0.0002461434650675053,0.009176267325928668,1699.1525891591896
Pebp1,0.10431928960947873,0.0,0.0,0.00040361608982940057,0.010775449451672624,1699.1525891591896
CG43348,0.10431928960947873,0.0,0.0,0.0009164359485197561,0.011622388767492447,1699.1525891591896
CR45262,0.10431928960947873,0.0,0.0,0.0004930751264809991,0.010149639912378931,1699.1525891591896
CR45880,0.10431928960947873,0.0,0.0,0.0007919236629502389,0.00539350538219445,1699.1525891591896
CR34047,0.10431928960947873,0.0,0.0,0.0004978903844650445,0.003996890041819404,1699.1525891591896
snoRNA:Psi18S-1275,0.10431928960947873,0.0,0.0,0.00020454958719907877,0.007041763937698946,1699.1525891591896
CG14329,0.10431928960947873,0.0,0.0,0.0007374552065477177,0.0040383782428334075,1699.1525891591896
snoRNA:Me28S-G3255a,0.10431928960947873,0.0,0.0,0.00041708770851967583,0.002760992527112472,1699.1525891591896
CR44346,0.10431928960947873,0.0,0.0,0.0002999843996165116,0.003804572024108497,1699.1525891591896
CG14245,0.10431928960947873,0.0,0.0,0.001366335737517936,0.014457169977372982,1699.1525891591896
CG5906,0.10431928960947873,0.0,0.0,0.002490242485210793,0.01978705435364372,1699.1525891591896
CG4000,0.10431928960947873,0.0,0.0,0.0003709030477125568,0.013649343166910915,1699.1525891591896
CG11398,0.10433006981367038,0.0,0.0,0.9021631588179776,0.7360277214713039,1699.3281771250631
TfIIA-S-2,0.10449470515108761,0.0,0.0,0.0038179351251473753,0.015238152889673758,1702.009757500915
CG13056,0.10449470515108761,0.0,0.0,0.0007233434068123055,0.013666581475061767,1702.009757500915
CG11629,0.10449470515108761,0.0,0.0,0.0010292761491082325,0.01649775276122985,1702.009757500915
CG15370,0.10449470515108761,0.0,0.0,0.00039020169498653557,0.0017683331173282439,1702.009757500915
CG14089,0.10449470515108761,0.0,0.0,0.0027167292940244335,0.010259110446351105,1702.009757500915
CR45938,0.10449470515108761,0.0,0.0,0.000561865265952176,0.0030846433567786793,1702.009757500915
CG1468,0.10449470515108761,0.0,0.0,0.003899426224400389,0.013384138063260395,1702.009757500915
CG12439,0.10449470515108761,0.0,0.0,0.002287132147972247,0.011589588769941922,1702.009757500915
CG8065,0.10449470515108761,0.0,0.0,0.0016079708759700498,0.01268467359354845,1702.009757500915
CG32376,0.10449470515108761,0.0,0.0,0.002068966436212063,0.009931030444111016,1702.009757500915
CG8170,0.10461582214906734,0.0,0.0,0.031262708950487904,0.009768799687780955,1703.9825111640089
CG5048,0.10467033429849903,0.0,0.0,0.005015632279773258,0.016064288616688287,1704.8704050539523
snoRNA:nop5-x16-a,0.10467033429849903,0.0,0.0,0.0010112990387490307,0.0035944300406318694,1704.8704050539523
CG12520,0.10467033429849903,0.0,0.0,0.0012724014815788211,0.004942895300843497,1704.8704050539523
CG30432,0.10467033429849903,0.0,0.0,0.000705127482797276,0.004229713184680421,1704.8704050539523
CR44967,0.10467033429849903,0.0,0.0,0.0009164359485197561,0.0037208768656341092,1704.8704050539523
CR43881,0.10467033429849903,0.0,0.0,0.0011058150383969673,0.004092072584852427,1704.8704050539523
CG15128,0.10467033429849903,0.0,0.0,0.003628803206733917,0.007910306994785801,1704.8704050539523
CR44970,0.10467033429849903,0.0,0.0,0.0037741193394537137,0.012252160011547317,1704.8704050539523
snRNA:U5:38ABa,0.10467033429849903,0.0,0.0,0.0007985715726698839,0.0026311884519831697,1704.8704050539523
CR43418,0.10467033429849903,0.0,0.0,0.0043237838444260815,0.0083119257164511,1704.8704050539523
CG13193,0.10467033429849903,0.0,0.0,0.0010911132227400416,0.003959579319055739,1704.8704050539523
Dro,0.10470712645092395,0.0,0.0,0.021625367966705406,0.05472392651266973,1705.4696756326493
CR44351,0.10479268499292033,0.0,0.0,0.005573332082314416,0.014230516198494896,1706.8632531646863
CG42367,0.10484617714683075,0.0,0.0,0.00650037424883927,0.01722088891716111,1707.7345333675794
CG15876,0.10484617714683075,0.0,0.0,0.004288826281709496,0.005814961070072985,1707.7345333675794
alpha-Est3,0.10484617714683075,0.0,0.0,0.0012811575273800225,0.0028845155958930994,1707.7345333675794
CG31515,0.10484617714683075,0.0,0.0,0.004136252140778916,0.004756729553490288,1707.7345333675794
snoRNA:CG31191-a,0.10484617714683075,0.0,0.0,0.0014327651437931117,0.003042067207033127,1707.7345333675794
CR43684,0.10484617714683075,0.0,0.0,0.004071245137701608,0.0030970274834973086,1707.7345333675794
Cpr47Ef,0.10484617714683075,0.0,0.0,0.0018269362034071086,0.003374291654522136,1707.7345333675794
CR45191,0.10484617714683075,0.0,0.0,0.003603369417543189,0.00655285384216799,1707.7345333675794
ng3,0.10484617714683075,0.0,0.0,0.004378213323694538,0.006997105270206003,1707.7345333675794
CR45736,0.10484617714683075,0.0,0.0,0.0028884043302760095,0.0027781430195980973,1707.7345333675794
CG11825,0.10484617714683075,0.0,0.0,0.0059136021891533054,0.0035256668775775065,1707.7345333675794
CheB38a,0.10484617714683075,0.0,0.0,0.002444324576161316,0.004621135425171417,1707.7345333675794
CG33770,0.10484617714683075,0.0,0.0,0.0009047775295144382,0.002330464448050895,1707.7345333675794
CG5909,0.10484617714683075,0.0,0.0,0.00454127472133344,0.00598939665690647,1707.7345333675794
CG34190,0.10484617714683075,0.0,0.0,0.003907778238896614,0.008487545764187383,1707.7345333675794
CG34427,0.10484617714683075,0.0,0.0,0.004083754934380884,0.002394448622177197,1707.7345333675794
CR46098,0.10484617714683075,0.0,0.0,0.006880177311613219,0.006884334095532411,1707.7345333675794
CR45189,0.10484617714683075,0.0,0.0,0.003920657444288055,0.005319960423144209,1707.7345333675794
CR44343,0.10484617714683075,0.0,0.0,0.004392751943691012,0.008805385093598496,1707.7345333675794
CR44731,0.10484617714683075,0.0,0.0,0.00421406690587912,0.01301281402204645,1707.7345333675794
CG8476,0.1048946468679649,0.0,0.0,0.031795634614256454,0.06738924447558281,1708.5240081854124
Yp2,0.10493162637898218,0.0,0.0,0.03694556580702071,0.022078910839123143,1709.1263304608617
snoRNA:M,0.1049639539288772,0.0,0.0,0.006344452296631331,0.014136038223348989,1709.6528815935517
CG13154,0.1049755596627952,0.0,0.0,0.05054715284593426,0.12669951047089412,1709.8419157876083
CG13733,0.10508091887043769,0.0,0.0,0.05968193590974979,0.03923590930830884,1711.5580065616891
CG12014,0.10509853105008071,0.0,0.0,0.1013553286021161,0.06366071373356326,1711.8448737437147
alpha-Man-IIa,0.10511256544371966,0.0,0.0,2.206605468873259,2.467561834610056,1712.073465947306
CR44784,0.10514793084875534,0.0,0.0,0.0764489511657966,0.049325302370231125,1712.649497664527
Elo68alpha,0.10516893205996691,0.0,0.0,0.03093836112524697,0.019995351379836438,1712.991565392741
CG15333,0.1053049297785047,0.0,0.0,0.040268035773239896,0.10646846228076172,1715.2066962322845
CG14252,0.105424584139234,0.0,0.0,0.6071472697080643,0.43476486196717107,1717.1556264598435
CG9776,0.10547864432781257,0.0,2.1500410207180933,3.0638859584955402,3.336631671377836,1718.036158811411
CG12118,0.10556304251748894,0.0,0.0,1.8507680005572673,1.6329663008382032,1719.4108365248599
CG11378,0.10556499079264631,0.0,0.0,0.015757677351051415,0.028653380191477545,1719.442570030623
CG11760,0.10562532549445974,0.0,0.0,0.05054219649277444,0.057657693267789,1720.4253016537602
CG42697,0.10564946617324067,0.0,0.0,0.36220779690518745,0.438599857136412,1720.818505029744
snoRNA:Psi18S-1377a,0.10572415507046656,0.0,0.0,0.014308073944168304,0.008311996831626868,1722.0350377877594
CG43407,0.1057551724854695,0.0,0.0,0.001737637241442292,0.0,1722.5402494433274
CG31681,0.1057551724854695,0.0,0.0,0.0017182977335597344,0.0,1722.5402494433274
CG31419,0.1057551724854695,0.0,0.0,0.0013239963239216066,0.0,1722.5402494433274
CG33946,0.1057551724854695,0.0,0.0,0.0011709196797356023,0.0,1722.5402494433274
CG42615,0.1057551724854695,0.0,0.0,0.004404936666038164,0.0,1722.5402494433274
CR45422,0.1057551724854695,0.0,0.0,0.0025126026911549515,0.0,1722.5402494433274
CR45443,0.1057551724854695,0.0,0.0,0.0007723663583688945,0.0,1722.5402494433274
CG31848,0.1057551724854695,0.0,0.0,0.0020898203142482585,0.0,1722.5402494433274
CR43409,0.1057551724854695,0.0,0.0,0.0009396385723429995,0.0,1722.5402494433274
CR45562,0.1057551724854695,0.0,0.0,0.0010022527533833931,0.0,1722.5402494433274
Gr57a,0.1057551724854695,0.0,0.0,0.001397866562619812,0.0,1722.5402494433274
CG42659,0.1057551724854695,0.0,0.0,0.0033335637665287783,0.0,1722.5402494433274
CG34033,0.1057551724854695,0.0,0.0,0.0007658551543046132,0.0,1722.5402494433274
CG13674,0.1057551724854695,0.0,0.0,0.001104232614862274,0.0,1722.5402494433274
CR46237,0.1057551724854695,0.0,0.0,0.007649554174996074,0.0,1722.5402494433274
CG34212,0.1057551724854695,0.0,0.0,0.00399619602969167,0.0,1722.5402494433274
CG13473,0.1057551724854695,0.0,0.0,0.0031317052585857976,0.0,1722.5402494433274
CG43441,0.1057551724854695,0.0,0.0,0.002364237638728944,0.0,1722.5402494433274
CR45437,0.1057551724854695,0.0,0.0,0.0037894201351816744,0.0,1722.5402494433274
CG34224,0.1057551724854695,0.0,0.0,0.005174646199462621,0.0,1722.5402494433274
Prosbeta4R1,0.1057551724854695,0.0,0.0,0.002421041702752239,0.0,1722.5402494433274
Gr23a,0.1057551724854695,0.0,0.0,0.0019002361608212893,0.0,1722.5402494433274
CG31862,0.1057551724854695,0.0,0.0,0.00696510525681715,0.0,1722.5402494433274
Cpr49Aa,0.1057551724854695,0.0,0.0,0.0005687612828256482,0.0,1722.5402494433274
CG34223,0.1057551724854695,0.0,0.0,0.0012312599915869978,0.0,1722.5402494433274
CR43452,0.1057551724854695,0.0,0.0,0.0006838882845404553,0.0,1722.5402494433274
CG34210,0.1057551724854695,0.0,0.0,0.0007099478430718431,0.0,1722.5402494433274
CR43382,0.1057551724854695,0.0,0.0,0.0009193019447977695,0.0,1722.5402494433274
snoRNA:hts-a,0.1057551724854695,0.0,0.0,0.0023220459961434316,0.0,1722.5402494433274
CG42649,0.1057551724854695,0.0,0.0,0.0005401040565399699,0.0,1722.5402494433274
CR45039,0.1057551724854695,0.0,0.0,0.001891181843559157,0.0,1722.5402494433274
CR43422,0.1057551724854695,0.0,0.0,0.0012275217202167897,0.0,1722.5402494433274
CG12680,0.1057551724854695,0.0,0.0,0.0007918917144245941,0.0,1722.5402494433274
CR43940,0.1057551724854695,0.0,0.0,0.0006047282322847564,0.0,1722.5402494433274
NimB5,0.1057551724854695,0.0,0.0,0.004866556399065106,0.0,1722.5402494433274
CG42471,0.1057551724854695,0.0,0.0,0.002732702041142331,0.0,1722.5402494433274
snoRNA:Psi28S-1936,0.1057551724854695,0.0,0.0,0.0012857247006285487,0.0,1722.5402494433274
CR43417,0.1057551724854695,0.0,0.0,0.003511764997912925,0.0,1722.5402494433274
CG31867,0.1057551724854695,0.0,0.0,0.00820551447449419,0.0,1722.5402494433274
Sfp79B,0.1057551724854695,0.0,0.0,0.003560773368390092,0.0,1722.5402494433274
CG5194,0.1057551724854695,0.0,0.0,0.004717265795485159,0.0,1722.5402494433274
HP1Lcsd,0.1057551724854695,0.0,0.0,0.0005749077384724573,0.0,1722.5402494433274
CR45512,0.1057551724854695,0.0,0.0,0.005408404839541545,0.0,1722.5402494433274
Jon66Cii,0.1057551724854695,0.0,0.0,0.000976722114645669,0.0,1722.5402494433274
Gr89a,0.1057551724854695,0.0,0.0,0.0008772794796312571,0.0,1722.5402494433274
snoRNA:Me28S-A982a,0.1057551724854695,0.0,0.0,0.0010918759708402645,0.0,1722.5402494433274
Pex7,0.1057551724854695,0.0,0.0,0.008746807166345206,0.0,1722.5402494433274
CG4956,0.1057551724854695,0.0,0.0,0.001192139556564193,0.0,1722.5402494433274
CR13656,0.1057551724854695,0.0,0.0,0.0007615333300846911,0.0,1722.5402494433274
TotF,0.1057551724854695,0.0,0.0,0.0009627351752456587,0.0,1722.5402494433274
Jon25Biii,0.1057551724854695,0.0,0.0,0.0021352834143862688,0.0,1722.5402494433274
CG17376,0.1057551724854695,0.0,0.0,0.0015498203441449724,0.0,1722.5402494433274
His1:CG33834,0.1057551724854695,0.0,0.0,0.0012439572109252262,0.0,1722.5402494433274
CR43839,0.1057551724854695,0.0,0.0,0.003463074534557543,0.0,1722.5402494433274
Uch-L5R,0.1057551724854695,0.0,0.0,0.0008058565736209023,0.0,1722.5402494433274
CR46279,0.1057551724854695,0.0,0.0,0.004503668784471593,0.0,1722.5402494433274
CG42692,0.1057551724854695,0.0,0.0,0.0013688787265950146,0.0,1722.5402494433274
CR45082,0.1057551724854695,0.0,0.0,0.0047598833442316045,0.0,1722.5402494433274
CR43824,0.1057551724854695,0.0,0.0,0.008096603599597985,0.0,1722.5402494433274
CG1701,0.1057551724854695,0.0,0.0,0.0037021517195082233,0.0,1722.5402494433274
Or33c,0.1057551724854695,0.0,0.0,0.004036516543240338,0.0,1722.5402494433274
CR43717,0.1057551724854695,0.0,0.0,0.004355653963292622,0.0,1722.5402494433274
Cpr67Fa1,0.1057551724854695,0.0,0.0,0.007860279346736346,0.0,1722.5402494433274
Semp1,0.1057551724854695,0.0,0.0,0.0010632244244004,0.0,1722.5402494433274
CR43804,0.1057551724854695,0.0,0.0,0.0020897422841085825,0.0,1722.5402494433274
CG17475,0.1057551724854695,0.0,0.0,0.0009712932659513929,0.0,1722.5402494433274
CG9133,0.1057551724854695,0.0,0.0,0.004551638264866792,0.0,1722.5402494433274
CR45525,0.1057551724854695,0.0,0.0,0.0015268756157583712,0.0,1722.5402494433274
CG43796,0.1057551724854695,0.0,0.0,0.0008992775243295332,0.0,1722.5402494433274
CR45025,0.1057551724854695,0.0,0.0,0.005797867537642545,0.0,1722.5402494433274
